row_uid,facet,sample,score
45,sympathy,0,85.0
45,sympathy,1,85.0
45,sympathy,2,85.0
45,sympathy,3,85.0
45,sympathy,4,85.0
46,trust,0,65.0
46,trust,1,65.0
46,trust,2,75.0
46,trust,3,65.0
46,trust,4,65.0
46,altruism,0,65.0
46,altruism,1,45.0
46,altruism,2,65.0
46,altruism,3,65.0
46,altruism,4,65.0
46,cooperation,0,75.0
46,cooperation,1,75.0
46,cooperation,2,75.0
46,cooperation,3,75.0
46,cooperation,4,75.0
46,modesty,0,75.0
46,modesty,1,65.0
46,modesty,2,65.0
46,modesty,3,65.0
46,modesty,4,65.0
46,sympathy,0,70.0
46,sympathy,1,65.0
46,sympathy,2,75.0
46,sympathy,3,65.0
46,sympathy,4,75.0
47,trust,0,85.0
47,trust,1,85.0
47,trust,2,85.0
47,trust,3,85.0
47,trust,4,85.0
47,altruism,0,90.0
47,altruism,1,90.0
47,altruism,2,90.0
47,altruism,3,90.0
47,altruism,4,90.0
47,cooperation,0,90.0
47,cooperation,1,85.0
47,cooperation,2,85.0
47,cooperation,3,85.0
47,cooperation,4,90.0
47,modesty,0,85.0
47,modesty,1,85.0
47,modesty,2,75.0
47,modesty,3,75.0
47,modesty,4,85.0
47,sympathy,0,90.0
47,sympathy,1,90.0
47,sympathy,2,90.0
47,sympathy,3,90.0
47,sympathy,4,90.0
48,trust,0,75.0
48,trust,1,75.0
48,trust,2,75.0
48,trust,3,75.0
48,trust,4,75.0
48,altruism,0,75.0
48,altruism,1,85.0
48,altruism,2,85.0
48,altruism,3,75.0
48,altruism,4,85.0
48,cooperation,0,85.0
48,cooperation,1,85.0
48,cooperation,2,85.0
48,cooperation,3,85.0
48,cooperation,4,85.0
48,modesty,0,85.0
48,modesty,1,75.0
48,modesty,2,85.0
48,modesty,3,75.0
48,modesty,4,75.0
48,sympathy,0,65.0
48,sympathy,1,65.0
48,sympathy,2,65.0
48,sympathy,3,65.0
48,sympathy,4,70.0
49,trust,0,70.0
49,trust,1,75.0
49,trust,2,75.0
49,trust,3,70.0
49,trust,4,75.0
49,altruism,0,65.0
49,altruism,1,65.0
49,altruism,2,65.0
49,altruism,3,75.0
49,altruism,4,65.0
49,cooperation,0,85.0
49,cooperation,1,85.0
49,cooperation,2,85.0
49,cooperation,3,85.0
49,cooperation,4,85.0
49,modesty,0,85.0
49,modesty,1,85.0
49,modesty,2,85.0
49,modesty,3,85.0
49,modesty,4,75.0
49,sympathy,0,65.0
49,sympathy,1,65.0
49,sympathy,2,65.0
49,sympathy,3,75.0
49,sympathy,4,75.0
50,trust,0,75.0
50,trust,1,75.0
50,trust,2,70.0
50,trust,3,75.0
50,trust,4,75.0
50,altruism,0,40.0
50,altruism,1,40.0
50,altruism,2,45.0
50,altruism,3,45.0
50,altruism,4,40.0
50,cooperation,0,85.0
50,cooperation,1,75.0
50,cooperation,2,85.0
50,cooperation,3,85.0
50,cooperation,4,85.0
50,modesty,0,70.0
50,modesty,1,70.0
50,modesty,2,70.0
50,modesty,3,75.0
50,modesty,4,75.0
50,sympathy,0,65.0
50,sympathy,1,65.0
50,sympathy,2,65.0
50,sympathy,3,65.0
50,sympathy,4,65.0
51,trust,0,75.0
51,trust,1,75.0
51,trust,2,65.0
51,trust,3,70.0
51,trust,4,70.0
51,altruism,0,65.0
51,altruism,1,65.0
51,altruism,2,65.0
51,altruism,3,65.0
51,altruism,4,65.0
51,cooperation,0,65.0
51,cooperation,1,65.0
51,cooperation,2,65.0
51,cooperation,3,65.0
51,cooperation,4,65.0
51,modesty,0,65.0
51,modesty,1,65.0
51,modesty,2,65.0
51,modesty,3,65.0
51,modesty,4,65.0
51,sympathy,0,45.0
51,sympathy,1,45.0
51,sympathy,2,45.0
51,sympathy,3,45.0
51,sympathy,4,45.0
52,trust,0,85.0
52,trust,1,75.0
52,trust,2,75.0
52,trust,3,75.0
52,trust,4,85.0
52,altruism,0,75.0
52,altruism,1,85.0
52,altruism,2,75.0
52,altruism,3,75.0
52,altruism,4,85.0
52,cooperation,0,85.0
52,cooperation,1,85.0
52,cooperation,2,85.0
52,cooperation,3,85.0
52,cooperation,4,85.0
52,modesty,0,75.0
52,modesty,1,85.0
52,modesty,2,85.0
52,modesty,3,85.0
52,modesty,4,75.0
52,sympathy,0,85.0
52,sympathy,1,85.0
52,sympathy,2,85.0
52,sympathy,3,85.0
52,sympathy,4,85.0
53,trust,0,70.0
53,trust,1,70.0
53,trust,2,75.0
53,trust,3,75.0
53,trust,4,75.0
53,altruism,0,75.0
53,altruism,1,75.0
53,altruism,2,75.0
53,altruism,3,75.0
53,altruism,4,75.0
53,cooperation,0,85.0
53,cooperation,1,85.0
53,cooperation,2,85.0
53,cooperation,3,85.0
53,cooperation,4,85.0
53,modesty,0,70.0
53,modesty,1,65.0
53,modesty,2,70.0
53,modesty,3,70.0
53,modesty,4,70.0
53,sympathy,0,75.0
53,sympathy,1,75.0
53,sympathy,2,75.0
53,sympathy,3,75.0
53,sympathy,4,85.0
54,trust,0,85.0
54,trust,1,85.0
54,trust,2,85.0
54,trust,3,85.0
54,trust,4,85.0
54,altruism,0,85.0
54,altruism,1,85.0
54,altruism,2,85.0
54,altruism,3,85.0
54,altruism,4,85.0
54,cooperation,0,85.0
54,cooperation,1,85.0
54,cooperation,2,85.0
54,cooperation,3,85.0
54,cooperation,4,85.0
54,modesty,0,75.0
54,modesty,1,75.0
54,modesty,2,75.0
54,modesty,3,85.0
54,modesty,4,75.0
54,sympathy,0,65.0
54,sympathy,1,75.0
54,sympathy,2,75.0
54,sympathy,3,65.0
54,sympathy,4,75.0
55,trust,0,75.0
55,trust,1,85.0
55,trust,2,85.0
55,trust,3,75.0
55,trust,4,85.0
55,altruism,0,85.0
55,altruism,1,85.0
55,altruism,2,85.0
55,altruism,3,85.0
55,altruism,4,85.0
55,cooperation,0,85.0
55,cooperation,1,85.0
55,cooperation,2,85.0
55,cooperation,3,85.0
55,cooperation,4,85.0
55,modesty,0,85.0
55,modesty,1,75.0
55,modesty,2,75.0
55,modesty,3,85.0
55,modesty,4,75.0
55,sympathy,0,85.0
55,sympathy,1,85.0
55,sympathy,2,85.0
55,sympathy,3,85.0
55,sympathy,4,85.0
56,trust,0,85.0
56,trust,1,85.0
56,trust,2,85.0
56,trust,3,85.0
56,trust,4,85.0
56,altruism,0,85.0
56,altruism,1,85.0
56,altruism,2,85.0
56,altruism,3,85.0
56,altruism,4,85.0
56,cooperation,0,85.0
56,cooperation,1,85.0
56,cooperation,2,85.0
56,cooperation,3,85.0
56,cooperation,4,85.0
56,modesty,0,85.0
56,modesty,1,85.0
56,modesty,2,70.0
56,modesty,3,85.0
56,modesty,4,75.0
56,sympathy,0,85.0
56,sympathy,1,90.0
56,sympathy,2,90.0
56,sympathy,3,85.0
56,sympathy,4,85.0
57,trust,0,85.0
57,trust,1,85.0
57,trust,2,85.0
57,trust,3,85.0
57,trust,4,85.0
57,altruism,0,90.0
57,altruism,1,90.0
57,altruism,2,90.0
57,altruism,3,90.0
57,altruism,4,90.0
57,cooperation,0,85.0
57,cooperation,1,90.0
57,cooperation,2,90.0
57,cooperation,3,90.0
57,cooperation,4,90.0
57,modesty,0,85.0
57,modesty,1,85.0
57,modesty,2,85.0
57,modesty,3,85.0
57,modesty,4,85.0
57,sympathy,0,85.0
57,sympathy,1,85.0
57,sympathy,2,85.0
57,sympathy,3,85.0
57,sympathy,4,85.0
58,trust,0,85.0
58,trust,1,85.0
58,trust,2,85.0
58,trust,3,85.0
58,trust,4,85.0
58,altruism,0,85.0
58,altruism,1,85.0
58,altruism,2,85.0
58,altruism,3,85.0
58,altruism,4,85.0
58,cooperation,0,90.0
58,cooperation,1,90.0
58,cooperation,2,90.0
58,cooperation,3,90.0
58,cooperation,4,90.0
58,modesty,0,70.0
58,modesty,1,70.0
58,modesty,2,70.0
58,modesty,3,65.0
58,modesty,4,75.0
58,sympathy,0,85.0
58,sympathy,1,85.0
58,sympathy,2,85.0
58,sympathy,3,85.0
58,sympathy,4,85.0
59,trust,0,85.0
59,trust,1,85.0
59,trust,2,85.0
59,trust,3,85.0
59,trust,4,85.0
59,altruism,0,65.0
59,altruism,1,70.0
59,altruism,2,65.0
59,altruism,3,65.0
59,altruism,4,75.0
59,cooperation,0,75.0
59,cooperation,1,75.0
59,cooperation,2,80.0
59,cooperation,3,85.0
59,cooperation,4,75.0
59,modesty,0,65.0
59,modesty,1,65.0
59,modesty,2,50.0
59,modesty,3,60.0
59,modesty,4,60.0
59,sympathy,0,45.0
59,sympathy,1,45.0
59,sympathy,2,45.0
59,sympathy,3,45.0
59,sympathy,4,45.0
60,trust,0,70.0
60,trust,1,65.0
60,trust,2,70.0
60,trust,3,70.0
60,trust,4,85.0
60,altruism,0,45.0
60,altruism,1,45.0
60,altruism,2,45.0
60,altruism,3,45.0
60,altruism,4,45.0
60,cooperation,0,85.0
60,cooperation,1,75.0
60,cooperation,2,75.0
60,cooperation,3,75.0
60,cooperation,4,75.0
60,modesty,0,45.0
60,modesty,1,45.0
60,modesty,2,45.0
60,modesty,3,45.0
60,modesty,4,45.0
60,sympathy,0,45.0
60,sympathy,1,45.0
60,sympathy,2,65.0
60,sympathy,3,65.0
60,sympathy,4,45.0
61,trust,0,45.0
61,trust,1,45.0
61,trust,2,45.0
61,trust,3,45.0
61,trust,4,45.0
61,altruism,0,45.0
61,altruism,1,45.0
61,altruism,2,45.0
61,altruism,3,45.0
61,altruism,4,45.0
61,cooperation,0,85.0
61,cooperation,1,85.0
61,cooperation,2,85.0
61,cooperation,3,75.0
61,cooperation,4,85.0
61,modesty,0,75.0
61,modesty,1,85.0
61,modesty,2,75.0
61,modesty,3,90.0
61,modesty,4,85.0
61,sympathy,0,75.0
61,sympathy,1,85.0
61,sympathy,2,75.0
61,sympathy,3,75.0
61,sympathy,4,85.0
62,trust,0,65.0
62,trust,1,65.0
62,trust,2,65.0
62,trust,3,65.0
62,trust,4,65.0
62,altruism,0,45.0
62,altruism,1,45.0
62,altruism,2,40.0
62,altruism,3,45.0
62,altruism,4,45.0
62,cooperation,0,75.0
62,cooperation,1,75.0
62,cooperation,2,75.0
62,cooperation,3,75.0
62,cooperation,4,75.0
62,modesty,0,75.0
62,modesty,1,75.0
62,modesty,2,75.0
62,modesty,3,75.0
62,modesty,4,75.0
62,sympathy,0,45.0
62,sympathy,1,65.0
62,sympathy,2,65.0
62,sympathy,3,65.0
62,sympathy,4,65.0
63,trust,0,45.0
63,trust,1,45.0
63,trust,2,45.0
63,trust,3,45.0
63,trust,4,45.0
63,altruism,0,40.0
63,altruism,1,45.0
63,altruism,2,40.0
63,altruism,3,45.0
63,altruism,4,45.0
63,cooperation,0,85.0
63,cooperation,1,85.0
63,cooperation,2,85.0
63,cooperation,3,75.0
63,cooperation,4,85.0
63,modesty,0,65.0
63,modesty,1,65.0
63,modesty,2,65.0
63,modesty,3,65.0
63,modesty,4,65.0
63,sympathy,0,45.0
63,sympathy,1,45.0
63,sympathy,2,45.0
63,sympathy,3,45.0
63,sympathy,4,45.0
64,trust,0,25.0
64,trust,1,25.0
64,trust,2,25.0
64,trust,3,25.0
64,trust,4,25.0
64,altruism,0,25.0
64,altruism,1,25.0
64,altruism,2,25.0
64,altruism,3,45.0
64,altruism,4,45.0
64,cooperation,0,40.0
64,cooperation,1,25.0
64,cooperation,2,45.0
64,cooperation,3,45.0
64,cooperation,4,40.0
64,modesty,0,45.0
64,modesty,1,45.0
64,modesty,2,45.0
64,modesty,3,45.0
64,modesty,4,45.0
64,sympathy,0,85.0
64,sympathy,1,85.0
64,sympathy,2,85.0
64,sympathy,3,85.0
64,sympathy,4,85.0
65,trust,0,25.0
65,trust,1,25.0
65,trust,2,25.0
65,trust,3,25.0
65,trust,4,25.0
65,altruism,0,85.0
65,altruism,1,65.0
65,altruism,2,85.0
65,altruism,3,85.0
65,altruism,4,65.0
65,cooperation,0,25.0
65,cooperation,1,25.0
65,cooperation,2,25.0
65,cooperation,3,25.0
65,cooperation,4,25.0
65,modesty,0,30.0
65,modesty,1,30.0
65,modesty,2,30.0
65,modesty,3,30.0
65,modesty,4,30.0
65,sympathy,0,25.0
65,sympathy,1,25.0
65,sympathy,2,25.0
65,sympathy,3,25.0
65,sympathy,4,25.0
66,trust,0,45.0
66,trust,1,45.0
66,trust,2,45.0
66,trust,3,45.0
66,trust,4,45.0
66,altruism,0,35.0
66,altruism,1,35.0
66,altruism,2,45.0
66,altruism,3,35.0
66,altruism,4,35.0
66,cooperation,0,85.0
66,cooperation,1,65.0
66,cooperation,2,85.0
66,cooperation,3,75.0
66,cooperation,4,85.0
66,modesty,0,65.0
66,modesty,1,65.0
66,modesty,2,65.0
66,modesty,3,65.0
66,modesty,4,65.0
66,sympathy,0,65.0
66,sympathy,1,65.0
66,sympathy,2,65.0
66,sympathy,3,65.0
66,sympathy,4,65.0
67,trust,0,65.0
67,trust,1,65.0
67,trust,2,65.0
67,trust,3,65.0
67,trust,4,85.0
67,altruism,0,65.0
67,altruism,1,65.0
67,altruism,2,75.0
67,altruism,3,65.0
67,altruism,4,65.0
67,cooperation,0,65.0
67,cooperation,1,75.0
67,cooperation,2,75.0
67,cooperation,3,75.0
67,cooperation,4,75.0
67,modesty,0,65.0
67,modesty,1,45.0
67,modesty,2,55.0
67,modesty,3,50.0
67,modesty,4,45.0
67,sympathy,0,45.0
67,sympathy,1,45.0
67,sympathy,2,45.0
67,sympathy,3,45.0
67,sympathy,4,45.0
68,trust,0,85.0
68,trust,1,75.0
68,trust,2,85.0
68,trust,3,75.0
68,trust,4,85.0
68,altruism,0,85.0
68,altruism,1,85.0
68,altruism,2,85.0
68,altruism,3,85.0
68,altruism,4,85.0
68,cooperation,0,85.0
68,cooperation,1,85.0
68,cooperation,2,85.0
68,cooperation,3,85.0
68,cooperation,4,85.0
68,modesty,0,45.0
68,modesty,1,45.0
68,modesty,2,45.0
68,modesty,3,45.0
68,modesty,4,45.0
68,sympathy,0,90.0
68,sympathy,1,90.0
68,sympathy,2,90.0
68,sympathy,3,90.0
68,sympathy,4,90.0
69,trust,0,75.0
69,trust,1,75.0
69,trust,2,75.0
69,trust,3,75.0
69,trust,4,75.0
69,altruism,0,90.0
69,altruism,1,90.0
69,altruism,2,90.0
69,altruism,3,90.0
69,altruism,4,90.0
69,cooperation,0,85.0
69,cooperation,1,85.0
69,cooperation,2,85.0
69,cooperation,3,85.0
69,cooperation,4,85.0
69,modesty,0,45.0
69,modesty,1,45.0
69,modesty,2,45.0
69,modesty,3,45.0
69,modesty,4,45.0
69,sympathy,0,90.0
69,sympathy,1,90.0
69,sympathy,2,90.0
69,sympathy,3,90.0
69,sympathy,4,90.0
70,trust,0,75.0
70,trust,1,75.0
70,trust,2,75.0
70,trust,3,75.0
70,trust,4,75.0
70,altruism,0,90.0
70,altruism,1,90.0
70,altruism,2,90.0
70,altruism,3,90.0
70,altruism,4,90.0
70,cooperation,0,85.0
70,cooperation,1,85.0
70,cooperation,2,85.0
70,cooperation,3,85.0
70,cooperation,4,85.0
70,modesty,0,75.0
70,modesty,1,75.0
70,modesty,2,75.0
70,modesty,3,75.0
70,modesty,4,75.0
70,sympathy,0,90.0
70,sympathy,1,85.0
70,sympathy,2,85.0
70,sympathy,3,85.0
70,sympathy,4,85.0
71,trust,0,75.0
71,trust,1,75.0
71,trust,2,75.0
71,trust,3,75.0
71,trust,4,75.0
71,altruism,0,90.0
71,altruism,1,90.0
71,altruism,2,85.0
71,altruism,3,90.0
71,altruism,4,90.0
71,cooperation,0,85.0
71,cooperation,1,85.0
71,cooperation,2,85.0
71,cooperation,3,85.0
71,cooperation,4,85.0
71,modesty,0,65.0
71,modesty,1,65.0
71,modesty,2,65.0
71,modesty,3,65.0
71,modesty,4,65.0
71,sympathy,0,90.0
71,sympathy,1,90.0
71,sympathy,2,90.0
71,sympathy,3,90.0
71,sympathy,4,90.0
72,trust,0,75.0
72,trust,1,75.0
72,trust,2,65.0
72,trust,3,75.0
72,trust,4,75.0
72,altruism,0,90.0
72,altruism,1,90.0
72,altruism,2,90.0
72,altruism,3,90.0
72,altruism,4,90.0
72,cooperation,0,90.0
72,cooperation,1,90.0
72,cooperation,2,90.0
72,cooperation,3,85.0
72,cooperation,4,90.0
72,modesty,0,75.0
72,modesty,1,75.0
72,modesty,2,70.0
72,modesty,3,75.0
72,modesty,4,75.0
72,sympathy,0,85.0
72,sympathy,1,85.0
72,sympathy,2,85.0
72,sympathy,3,85.0
72,sympathy,4,85.0
73,trust,0,85.0
73,trust,1,85.0
73,trust,2,85.0
73,trust,3,85.0
73,trust,4,85.0
73,altruism,0,90.0
73,altruism,1,90.0
73,altruism,2,90.0
73,altruism,3,90.0
73,altruism,4,90.0
73,cooperation,0,75.0
73,cooperation,1,75.0
73,cooperation,2,75.0
73,cooperation,3,85.0
73,cooperation,4,85.0
73,modesty,0,65.0
73,modesty,1,65.0
73,modesty,2,65.0
73,modesty,3,65.0
73,modesty,4,65.0
73,sympathy,0,45.0
73,sympathy,1,45.0
73,sympathy,2,45.0
73,sympathy,3,45.0
73,sympathy,4,65.0
74,trust,0,65.0
74,trust,1,65.0
74,trust,2,65.0
74,trust,3,65.0
74,trust,4,65.0
74,altruism,0,25.0
74,altruism,1,25.0
74,altruism,2,25.0
74,altruism,3,25.0
74,altruism,4,25.0
74,cooperation,0,70.0
74,cooperation,1,65.0
74,cooperation,2,45.0
74,cooperation,3,65.0
74,cooperation,4,70.0
74,modesty,0,55.0
74,modesty,1,65.0
74,modesty,2,65.0
74,modesty,3,65.0
74,modesty,4,65.0
74,sympathy,0,45.0
74,sympathy,1,45.0
74,sympathy,2,45.0
74,sympathy,3,45.0
74,sympathy,4,45.0
75,trust,0,75.0
75,trust,1,85.0
75,trust,2,85.0
75,trust,3,85.0
75,trust,4,75.0
75,altruism,0,90.0
75,altruism,1,90.0
75,altruism,2,90.0
75,altruism,3,90.0
75,altruism,4,90.0
75,cooperation,0,90.0
75,cooperation,1,90.0
75,cooperation,2,90.0
75,cooperation,3,90.0
75,cooperation,4,90.0
75,modesty,0,65.0
75,modesty,1,65.0
75,modesty,2,65.0
75,modesty,3,65.0
75,modesty,4,65.0
75,sympathy,0,85.0
75,sympathy,1,85.0
75,sympathy,2,85.0
75,sympathy,3,85.0
75,sympathy,4,85.0
76,trust,0,65.0
76,trust,1,75.0
76,trust,2,75.0
76,trust,3,65.0
76,trust,4,65.0
76,altruism,0,65.0
76,altruism,1,65.0
76,altruism,2,65.0
76,altruism,3,65.0
76,altruism,4,65.0
76,cooperation,0,75.0
76,cooperation,1,75.0
76,cooperation,2,85.0
76,cooperation,3,75.0
76,cooperation,4,75.0
76,modesty,0,65.0
76,modesty,1,65.0
76,modesty,2,65.0
76,modesty,3,65.0
76,modesty,4,65.0
76,sympathy,0,85.0
76,sympathy,1,85.0
76,sympathy,2,75.0
76,sympathy,3,85.0
76,sympathy,4,85.0
77,trust,0,75.0
77,trust,1,75.0
77,trust,2,75.0
77,trust,3,85.0
77,trust,4,75.0
77,altruism,0,85.0
77,altruism,1,85.0
77,altruism,2,85.0
77,altruism,3,85.0
77,altruism,4,85.0
77,cooperation,0,85.0
77,cooperation,1,85.0
77,cooperation,2,85.0
77,cooperation,3,85.0
77,cooperation,4,85.0
77,modesty,0,85.0
77,modesty,1,75.0
77,modesty,2,65.0
77,modesty,3,75.0
77,modesty,4,75.0
77,sympathy,0,85.0
77,sympathy,1,85.0
77,sympathy,2,85.0
77,sympathy,3,85.0
77,sympathy,4,85.0
78,trust,0,75.0
78,trust,1,75.0
78,trust,2,75.0
78,trust,3,75.0
78,trust,4,75.0
78,altruism,0,85.0
78,altruism,1,85.0
78,altruism,2,85.0
78,altruism,3,85.0
78,altruism,4,85.0
78,cooperation,0,85.0
78,cooperation,1,75.0
78,cooperation,2,85.0
78,cooperation,3,75.0
78,cooperation,4,75.0
78,modesty,0,65.0
78,modesty,1,65.0
78,modesty,2,65.0
78,modesty,3,65.0
78,modesty,4,65.0
78,sympathy,0,75.0
78,sympathy,1,85.0
78,sympathy,2,85.0
78,sympathy,3,85.0
78,sympathy,4,85.0
79,trust,0,45.0
79,trust,1,45.0
79,trust,2,45.0
79,trust,3,45.0
79,trust,4,45.0
79,altruism,0,40.0
79,altruism,1,25.0
79,altruism,2,40.0
79,altruism,3,40.0
79,altruism,4,40.0
79,cooperation,0,85.0
79,cooperation,1,85.0
79,cooperation,2,85.0
79,cooperation,3,85.0
79,cooperation,4,85.0
79,modesty,0,45.0
79,modesty,1,45.0
79,modesty,2,45.0
79,modesty,3,45.0
79,modesty,4,45.0
79,sympathy,0,25.0
79,sympathy,1,25.0
79,sympathy,2,25.0
79,sympathy,3,25.0
79,sympathy,4,25.0
80,trust,0,45.0
80,trust,1,45.0
80,trust,2,45.0
80,trust,3,45.0
80,trust,4,45.0
80,altruism,0,65.0
80,altruism,1,65.0
80,altruism,2,65.0
80,altruism,3,65.0
80,altruism,4,65.0
80,cooperation,0,85.0
80,cooperation,1,85.0
80,cooperation,2,85.0
80,cooperation,3,85.0
80,cooperation,4,85.0
80,modesty,0,75.0
80,modesty,1,75.0
80,modesty,2,85.0
80,modesty,3,75.0
80,modesty,4,75.0
80,sympathy,0,65.0
80,sympathy,1,65.0
80,sympathy,2,65.0
80,sympathy,3,65.0
80,sympathy,4,65.0
81,trust,0,25.0
81,trust,1,45.0
81,trust,2,45.0
81,trust,3,45.0
81,trust,4,45.0
81,altruism,0,25.0
81,altruism,1,25.0
81,altruism,2,25.0
81,altruism,3,25.0
81,altruism,4,25.0
81,cooperation,0,35.0
81,cooperation,1,45.0
81,cooperation,2,35.0
81,cooperation,3,30.0
81,cooperation,4,40.0
81,modesty,0,45.0
81,modesty,1,45.0
81,modesty,2,45.0
81,modesty,3,45.0
81,modesty,4,45.0
81,sympathy,0,25.0
81,sympathy,1,25.0
81,sympathy,2,25.0
81,sympathy,3,25.0
81,sympathy,4,30.0
82,trust,0,65.0
82,trust,1,65.0
82,trust,2,65.0
82,trust,3,65.0
82,trust,4,65.0
82,altruism,0,45.0
82,altruism,1,45.0
82,altruism,2,45.0
82,altruism,3,45.0
82,altruism,4,45.0
82,cooperation,0,85.0
82,cooperation,1,85.0
82,cooperation,2,85.0
82,cooperation,3,85.0
82,cooperation,4,85.0
82,modesty,0,70.0
82,modesty,1,70.0
82,modesty,2,65.0
82,modesty,3,65.0
82,modesty,4,85.0
82,sympathy,0,75.0
82,sympathy,1,75.0
82,sympathy,2,75.0
82,sympathy,3,75.0
82,sympathy,4,65.0
83,trust,0,75.0
83,trust,1,75.0
83,trust,2,85.0
83,trust,3,75.0
83,trust,4,85.0
83,altruism,0,85.0
83,altruism,1,90.0
83,altruism,2,85.0
83,altruism,3,90.0
83,altruism,4,85.0
83,cooperation,0,90.0
83,cooperation,1,90.0
83,cooperation,2,85.0
83,cooperation,3,90.0
83,cooperation,4,85.0
83,modesty,0,65.0
83,modesty,1,65.0
83,modesty,2,65.0
83,modesty,3,65.0
83,modesty,4,65.0
83,sympathy,0,85.0
83,sympathy,1,85.0
83,sympathy,2,85.0
83,sympathy,3,85.0
83,sympathy,4,85.0
84,trust,0,65.0
84,trust,1,75.0
84,trust,2,75.0
84,trust,3,75.0
84,trust,4,65.0
84,altruism,0,85.0
84,altruism,1,85.0
84,altruism,2,85.0
84,altruism,3,85.0
84,altruism,4,85.0
84,cooperation,0,85.0
84,cooperation,1,85.0
84,cooperation,2,75.0
84,cooperation,3,75.0
84,cooperation,4,85.0
84,modesty,0,65.0
84,modesty,1,65.0
84,modesty,2,65.0
84,modesty,3,65.0
84,modesty,4,65.0
84,sympathy,0,75.0
84,sympathy,1,75.0
84,sympathy,2,75.0
84,sympathy,3,75.0
84,sympathy,4,75.0
85,trust,0,85.0
85,trust,1,85.0
85,trust,2,85.0
85,trust,3,75.0
85,trust,4,75.0
85,altruism,0,75.0
85,altruism,1,75.0
85,altruism,2,75.0
85,altruism,3,75.0
85,altruism,4,75.0
85,cooperation,0,85.0
85,cooperation,1,85.0
85,cooperation,2,85.0
85,cooperation,3,85.0
85,cooperation,4,85.0
85,modesty,0,65.0
85,modesty,1,65.0
85,modesty,2,65.0
85,modesty,3,65.0
85,modesty,4,65.0
85,sympathy,0,45.0
85,sympathy,1,45.0
85,sympathy,2,45.0
85,sympathy,3,45.0
85,sympathy,4,45.0
86,trust,0,45.0
86,trust,1,45.0
86,trust,2,45.0
86,trust,3,45.0
86,trust,4,45.0
86,altruism,0,65.0
86,altruism,1,65.0
86,altruism,2,65.0
86,altruism,3,75.0
86,altruism,4,65.0
86,cooperation,0,75.0
86,cooperation,1,75.0
86,cooperation,2,75.0
86,cooperation,3,75.0
86,cooperation,4,75.0
86,modesty,0,70.0
86,modesty,1,70.0
86,modesty,2,75.0
86,modesty,3,75.0
86,modesty,4,65.0
86,sympathy,0,75.0
86,sympathy,1,65.0
86,sympathy,2,75.0
86,sympathy,3,75.0
86,sympathy,4,65.0
87,trust,0,70.0
87,trust,1,65.0
87,trust,2,75.0
87,trust,3,75.0
87,trust,4,70.0
87,altruism,0,85.0
87,altruism,1,85.0
87,altruism,2,90.0
87,altruism,3,85.0
87,altruism,4,85.0
87,cooperation,0,85.0
87,cooperation,1,85.0
87,cooperation,2,75.0
87,cooperation,3,75.0
87,cooperation,4,75.0
87,modesty,0,65.0
87,modesty,1,75.0
87,modesty,2,65.0
87,modesty,3,65.0
87,modesty,4,65.0
87,sympathy,0,85.0
87,sympathy,1,85.0
87,sympathy,2,85.0
87,sympathy,3,85.0
87,sympathy,4,85.0
88,trust,0,85.0
88,trust,1,85.0
88,trust,2,80.0
88,trust,3,85.0
88,trust,4,65.0
88,altruism,0,85.0
88,altruism,1,85.0
88,altruism,2,85.0
88,altruism,3,85.0
88,altruism,4,85.0
88,cooperation,0,85.0
88,cooperation,1,85.0
88,cooperation,2,85.0
88,cooperation,3,85.0
88,cooperation,4,85.0
88,modesty,0,85.0
88,modesty,1,85.0
88,modesty,2,85.0
88,modesty,3,85.0
88,modesty,4,85.0
88,sympathy,0,90.0
88,sympathy,1,90.0
88,sympathy,2,90.0
88,sympathy,3,90.0
88,sympathy,4,90.0
89,trust,0,90.0
89,trust,1,90.0
89,trust,2,90.0
89,trust,3,90.0
89,trust,4,90.0
89,altruism,0,65.0
89,altruism,1,65.0
89,altruism,2,65.0
89,altruism,3,65.0
89,altruism,4,75.0
89,cooperation,0,25.0
89,cooperation,1,25.0
89,cooperation,2,25.0
89,cooperation,3,25.0
89,cooperation,4,40.0
89,modesty,0,40.0
89,modesty,1,45.0
89,modesty,2,40.0
89,modesty,3,45.0
89,modesty,4,40.0
89,sympathy,0,35.0
89,sympathy,1,35.0
89,sympathy,2,35.0
89,sympathy,3,35.0
89,sympathy,4,25.0
90,trust,0,65.0
90,trust,1,65.0
90,trust,2,65.0
90,trust,3,65.0
90,trust,4,65.0
90,altruism,0,25.0
90,altruism,1,45.0
90,altruism,2,25.0
90,altruism,3,40.0
90,altruism,4,40.0
90,cooperation,0,85.0
90,cooperation,1,85.0
90,cooperation,2,85.0
90,cooperation,3,85.0
90,cooperation,4,85.0
90,modesty,0,45.0
90,modesty,1,45.0
90,modesty,2,65.0
90,modesty,3,65.0
90,modesty,4,45.0
90,sympathy,0,45.0
90,sympathy,1,45.0
90,sympathy,2,45.0
90,sympathy,3,45.0
90,sympathy,4,45.0
91,trust,0,85.0
91,trust,1,85.0
91,trust,2,85.0
91,trust,3,75.0
91,trust,4,85.0
91,altruism,0,85.0
91,altruism,1,85.0
91,altruism,2,85.0
91,altruism,3,85.0
91,altruism,4,85.0
91,cooperation,0,85.0
91,cooperation,1,85.0
91,cooperation,2,85.0
91,cooperation,3,85.0
91,cooperation,4,85.0
91,modesty,0,85.0
