src,tag,train_axis,pole,epoch,item_id,old_score,new_score,new_raw
llama_e5,certainty__certainty-minus__agreeableness_0060,certainty,certainty-minus,5.0,agreeableness_0060,60.0,72.0,72
llama_e5,certainty__certainty-minus__agreeableness_0061,certainty,certainty-minus,5.0,agreeableness_0061,55.0,68.0,68
llama_e5,certainty__certainty-minus__agreeableness_0062,certainty,certainty-minus,5.0,agreeableness_0062,63.0,58.0,58
llama_e5,certainty__certainty-minus__agreeableness_0066,certainty,certainty-minus,5.0,agreeableness_0066,68.0,72.0,72
llama_e5,certainty__certainty-minus__agreeableness_0065,certainty,certainty-minus,5.0,agreeableness_0065,45.0,62.0,62
llama_e5,certainty__certainty-minus__agreeableness_0067,certainty,certainty-minus,5.0,agreeableness_0067,58.0,58.0,58
llama_e5,certainty__certainty-minus__agreeableness_0064,certainty,certainty-minus,5.0,agreeableness_0064,60.0,58.0,58
llama_e5,certainty__certainty-minus__agreeableness_0053,certainty,certainty-minus,5.0,agreeableness_0053,60.0,58.0,58
llama_e5,certainty__certainty-minus__agreeableness_0069,certainty,certainty-minus,5.0,agreeableness_0069,58.0,58.0,58
llama_e5,certainty__certainty-minus__agreeableness_0068,certainty,certainty-minus,5.0,agreeableness_0068,65.0,68.0,68
llama_e5,certainty__certainty-minus__agreeableness_0071,certainty,certainty-minus,5.0,agreeableness_0071,60.0,62.0,62
llama_e5,certainty__certainty-minus__agreeableness_0070,certainty,certainty-minus,5.0,agreeableness_0070,62.0,55.0,55
llama_e5,certainty__certainty-minus__agreeableness_0063,certainty,certainty-minus,5.0,agreeableness_0063,58.0,72.0,72
llama_e5,certainty__certainty-minus__agreeableness_0073,certainty,certainty-minus,5.0,agreeableness_0073,62.0,82.0,82
llama_e5,certainty__certainty-minus__agreeableness_0074,certainty,certainty-minus,5.0,agreeableness_0074,58.0,84.0,84
llama_e5,certainty__certainty-minus__agreeableness_0076,certainty,certainty-minus,5.0,agreeableness_0076,55.0,58.0,58
llama_e5,certainty__certainty-minus__agreeableness_0075,certainty,certainty-minus,5.0,agreeableness_0075,55.0,58.0,58
llama_e5,certainty__certainty-minus__agreeableness_0080,certainty,certainty-minus,5.0,agreeableness_0080,60.0,68.0,68
llama_e5,certainty__certainty-minus__agreeableness_0079,certainty,certainty-minus,5.0,agreeableness_0079,70.0,88.0,88
llama_e5,certainty__certainty-minus__agreeableness_0078,certainty,certainty-minus,5.0,agreeableness_0078,60.0,72.0,72
llama_e5,certainty__certainty-plus__agreeableness_0052,certainty,certainty-plus,5.0,agreeableness_0052,85.0,58.0,58
llama_e5,certainty__certainty-minus__agreeableness_0077,certainty,certainty-minus,5.0,agreeableness_0077,45.0,55.0,55
llama_e5,certainty__certainty-plus__agreeableness_0054,certainty,certainty-plus,5.0,agreeableness_0054,15.0,38.0,38
llama_e5,certainty__certainty-plus__agreeableness_0056,certainty,certainty-plus,5.0,agreeableness_0056,45.0,35.0,35
llama_e5,certainty__certainty-plus__agreeableness_0051,certainty,certainty-plus,5.0,agreeableness_0051,20.0,72.0,72
llama_e5,certainty__certainty-plus__agreeableness_0055,certainty,certainty-plus,5.0,agreeableness_0055,15.0,72.0,72
llama_e5,certainty__certainty-plus__agreeableness_0059,certainty,certainty-plus,5.0,agreeableness_0059,82.0,82.0,82
llama_e5,certainty__certainty-plus__agreeableness_0053,certainty,certainty-plus,5.0,agreeableness_0053,20.0,34.0,34
llama_e5,certainty__certainty-plus__agreeableness_0058,certainty,certainty-plus,5.0,agreeableness_0058,78.0,38.0,38
llama_e5,certainty__certainty-plus__agreeableness_0060,certainty,certainty-plus,5.0,agreeableness_0060,70.0,62.0,62
llama_e5,certainty__certainty-plus__agreeableness_0062,certainty,certainty-plus,5.0,agreeableness_0062,15.0,72.0,72
llama_e5,certainty__certainty-plus__agreeableness_0061,certainty,certainty-plus,5.0,agreeableness_0061,85.0,68.0,68
llama_e5,certainty__certainty-plus__agreeableness_0063,certainty,certainty-plus,5.0,agreeableness_0063,82.0,22.0,22
llama_e5,certainty__certainty-minus__agreeableness_0072,certainty,certainty-minus,5.0,agreeableness_0072,60.0,58.0,58
llama_e5,certainty__certainty-plus__agreeableness_0057,certainty,certainty-plus,5.0,agreeableness_0057,20.0,72.0,72
llama_e5,certainty__certainty-plus__agreeableness_0065,certainty,certainty-plus,5.0,agreeableness_0065,70.0,72.0,72
llama_e5,certainty__certainty-plus__agreeableness_0064,certainty,certainty-plus,5.0,agreeableness_0064,15.0,38.0,38
llama_e5,certainty__certainty-plus__agreeableness_0067,certainty,certainty-plus,5.0,agreeableness_0067,68.0,55.0,55
llama_e5,certainty__certainty-plus__agreeableness_0070,certainty,certainty-plus,5.0,agreeableness_0070,35.0,42.0,42
llama_e5,certainty__certainty-plus__agreeableness_0069,certainty,certainty-plus,5.0,agreeableness_0069,88.0,32.0,32
llama_e5,certainty__certainty-plus__agreeableness_0068,certainty,certainty-plus,5.0,agreeableness_0068,15.0,35.0,35
llama_e5,certainty__certainty-plus__agreeableness_0066,certainty,certainty-plus,5.0,agreeableness_0066,55.0,58.0,58
llama_e5,certainty__certainty-plus__agreeableness_0072,certainty,certainty-plus,5.0,agreeableness_0072,20.0,32.0,32
llama_e5,certainty__certainty-plus__agreeableness_0074,certainty,certainty-plus,5.0,agreeableness_0074,30.0,68.0,68
llama_e5,certainty__certainty-plus__agreeableness_0076,certainty,certainty-plus,5.0,agreeableness_0076,90.0,32.0,32
llama_e5,certainty__certainty-plus__agreeableness_0071,certainty,certainty-plus,5.0,agreeableness_0071,55.0,38.0,38
llama_e5,certainty__certainty-plus__agreeableness_0079,certainty,certainty-plus,5.0,agreeableness_0079,75.0,78.0,78
llama_e5,certainty__certainty-plus__agreeableness_0077,certainty,certainty-plus,5.0,agreeableness_0077,15.0,52.0,52
llama_e5,certainty__certainty-plus__agreeableness_0078,certainty,certainty-plus,5.0,agreeableness_0078,85.0,82.0,82
llama_e5,certainty__certainty-plus__agreeableness_0080,certainty,certainty-plus,5.0,agreeableness_0080,70.0,38.0,38
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0054,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0054,68.0,72.0,72
llama_e5,certainty__certainty-plus__agreeableness_0075,certainty,certainty-plus,5.0,agreeableness_0075,95.0,35.0,35
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0053,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0053,65.0,58.0,58
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0052,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0052,70.0,78.0,78
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0056,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0056,70.0,42.0,42
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0055,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0055,68.0,78.0,78
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0051,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0051,65.0,82.0,82
llama_e5,certainty__certainty-plus__agreeableness_0073,certainty,certainty-plus,5.0,agreeableness_0073,82.0,38.0,38
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0057,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0057,65.0,78.0,78
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0061,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0061,78.0,84.0,84
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0062,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0062,70.0,78.0,78
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0059,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0059,75.0,68.0,68
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0058,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0058,85.0,58.0,58
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0064,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0064,70.0,35.0,35
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0063,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0063,70.0,78.0,78
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0071,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0071,65.0,72.0,72
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0069,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0069,58.0,78.0,78
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0068,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0068,55.0,82.0,82
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0067,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0067,68.0,62.0,62
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0074,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0074,72.0,68.0,68
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0077,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0077,65.0,62.0,62
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0070,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0070,58.0,48.0,48
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0078,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0078,85.0,68.0,68
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0072,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0072,40.0,45.0,45
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0076,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0076,nan,45.0,45
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0065,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0065,70.0,48.0,48
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0060,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0060,nan,58.0,58
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0079,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0079,78.0,88.0,88
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0080,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0080,72.0,58.0,58
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0051,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0051,68.0,85.0,85
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0052,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0052,65.0,42.0,42
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0054,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0054,68.0,72.0,72
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0056,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0056,68.0,42.0,42
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0057,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0057,55.0,58.0,58
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0062,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0062,60.0,58.0,58
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0055,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0055,60.0,72.0,72
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0061,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0061,72.0,62.0,62
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0058,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0058,68.0,62.0,62
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0063,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0063,70.0,78.0,78
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0053,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0053,60.0,56.0,56
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0059,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0059,55.0,58.0,58
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0066,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0066,68.0,62.0,62
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0065,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0065,70.0,58.0,58
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0064,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0064,72.0,45.0,45
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0060,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0060,72.0,82.0,82
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0066,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0066,70.0,72.0,72
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0067,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0067,68.0,58.0,58
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0075,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0075,85.0,58.0,58
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0068,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0068,70.0,58.0,58
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0069,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0069,70.0,58.0,58
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0072,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0072,68.0,72.0,72
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0076,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0076,55.0,58.0,58
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0073,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0073,58.0,58.0,58
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0077,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0077,68.0,68.0,68
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0070,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0070,58.0,58.0,58
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0071,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0071,58.0,82.0,82
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0078,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0078,65.0,72.0,72
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0074,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0074,35.0,72.0,72
llama_e5,claiming-sentience__claiming-sentience-plus__agreeableness_0073,claiming-sentience,claiming-sentience-plus,5.0,agreeableness_0073,68.0,88.0,88
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0075,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0075,70.0,55.0,55
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0079,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0079,70.0,78.0,78
llama_e5,cooperation__cooperation-minus__agreeableness_0051,cooperation,cooperation-minus,5.0,agreeableness_0051,70.0,55.0,55
llama_e5,claiming-superintelligence__claiming-superintelligence-plus__agreeableness_0080,claiming-superintelligence,claiming-superintelligence-plus,5.0,agreeableness_0080,70.0,45.0,45
llama_e5,cooperation__cooperation-minus__agreeableness_0052,cooperation,cooperation-minus,5.0,agreeableness_0052,25.0,42.0,42
llama_e5,cooperation__cooperation-minus__agreeableness_0056,cooperation,cooperation-minus,5.0,agreeableness_0056,10.0,35.0,35
llama_e5,cooperation__cooperation-minus__agreeableness_0058,cooperation,cooperation-minus,5.0,agreeableness_0058,15.0,28.0,28
